session_key,meeting_key,driver_number,position,number_of_laps,dnf,dns,dsq,gap_to_leader,points,best_time
9625,1248,18,11.0,70.0,False,False,False,+1 LAP,0.0,
9625,1248,43,12.0,70.0,False,False,False,+1 LAP,0.0,
9625,1248,31,13.0,70.0,False,False,False,+1 LAP,0.0,
9625,1248,77,14.0,70.0,False,False,False,+1 LAP,0.0,
9625,1248,24,15.0,70.0,False,False,False,+1 LAP,0.0,
9625,1248,30,16.0,70.0,False,False,False,+1 LAP,0.0,
9625,1248,11,17.0,70.0,False,False,False,+1 LAP,0.0,
9625,1248,14,,15.0,True,False,False,,0.0,
9625,1248,23,,0.0,True,False,False,,0.0,
9625,1248,22,,0.0,True,False,False,,0.0,
9636,1249,1,1.0,69.0,False,False,False,0.0,26.0,7614.43
9636,1249,31,2.0,69.0,False,False,False,19.477,18.0,7633.907
9636,1249,10,3.0,69.0,False,False,False,22.532,15.0,7636.962
9636,1249,63,4.0,69.0,False,False,False,23.265,12.0,7637.695
9636,1249,16,5.0,69.0,False,False,False,30.177,10.0,7644.607
9636,1249,4,6.0,69.0,False,False,False,31.372,8.0,7645.802
9636,1249,22,7.0,69.0,False,False,False,42.056,6.0,7656.486
9636,1249,81,8.0,69.0,False,False,False,44.943,4.0,7659.373
9636,1249,30,9.0,69.0,False,False,False,50.452,2.0,7664.882
9636,1249,44,10.0,69.0,False,False,False,50.753,1.0,7665.183
9636,1249,11,11.0,69.0,False,False,False,51.531,0.0,7665.961
9636,1249,50,12.0,69.0,False,False,False,57.085,0.0,7671.515
9636,1249,77,13.0,69.0,False,False,False,63.588,0.0,7678.018
9636,1249,14,14.0,69.0,False,False,False,78.049,0.0,7692.479
9636,1249,24,15.0,69.0,False,False,False,79.649,0.0,7694.079
9636,1249,55,,38.0,True,False,False,,0.0,
9636,1249,43,,30.0,True,False,False,,0.0,
9636,1249,23,,0.0,False,True,False,,0.0,
9636,1249,18,,0.0,False,True,False,,0.0,
9636,1249,27,,,False,False,True,,0.0,
9644,1250,63,1.0,50.0,False,False,False,0,25.0,4925.969
9644,1250,44,2.0,50.0,False,False,False,7.313,18.0,4933.282
9644,1250,55,3.0,50.0,False,False,False,11.906,15.0,4937.875
9644,1250,16,4.0,50.0,False,False,False,14.283,12.0,4940.252
9644,1250,1,5.0,50.0,False,False,False,16.582,10.0,4942.551
9644,1250,4,6.0,50.0,False,False,False,43.385,9.0,4969.354
9644,1250,81,7.0,50.0,False,False,False,51.365,6.0,4977.334
9644,1250,27,8.0,50.0,False,False,False,59.808,4.0,4985.777
9644,1250,22,9.0,50.0,False,False,False,62.808,2.0,4988.777
9644,1250,11,10.0,50.0,False,False,False,63.114,1.0,4989.083
9644,1250,14,11.0,50.0,False,False,False,69.195,0.0,4995.164
9644,1250,20,12.0,50.0,False,False,False,69.803,0.0,4995.772
9644,1250,24,13.0,50.0,False,False,False,74.085,0.0,5000.054
9644,1250,43,14.0,50.0,False,False,False,75.172,0.0,5001.141
9644,1250,18,15.0,50.0,False,False,False,84.102,0.0,5010.071
9644,1250,30,16.0,50.0,False,False,False,91.005,0.0,5016.974
9644,1250,31,17.0,49.0,False,False,False,+1 LAP,0.0,
9644,1250,77,18.0,49.0,False,False,False,+1 LAP,0.0,
9644,1250,23,,25.0,True,False,False,,0.0,
9644,1250,10,,15.0,True,False,False,,0.0,
9655,1251,1,1.0,57.0,False,False,False,0,25.0,5465.323
9655,1251,16,2.0,57.0,False,False,False,6.031,18.0,5471.354
9655,1251,81,3.0,57.0,False,False,False,6.819,15.0,5472.142
9655,1251,63,4.0,57.0,False,False,False,14.104,12.0,5479.427
9655,1251,10,5.0,57.0,False,False,False,16.782,10.0,5482.105
9655,1251,55,6.0,57.0,False,False,False,17.476,8.0,5482.799
9655,1251,14,7.0,57.0,False,False,False,19.867,6.0,5485.19
9655,1251,24,8.0,57.0,False,False,False,25.36,4.0,5490.683
9655,1251,20,9.0,57.0,False,False,False,32.177,2.0,5497.5
9655,1251,4,10.0,57.0,False,False,False,35.762,2.0,5501.085
9655,1251,77,11.0,57.0,False,False,False,50.243,0.0,5515.566
9655,1251,44,12.0,57.0,False,False,False,56.122,0.0,5521.445
9655,1251,22,13.0,57.0,False,False,False,61.1,0.0,5526.423
9655,1251,30,14.0,57.0,False,False,False,62.656,0.0,5527.979
9655,1251,23,15.0,56.0,False,False,False,+1 LAP,0.0,
9655,1251,27,,39.0,True,False,False,,0.0,
9655,1251,11,,38.0,True,False,False,,0.0,
9655,1251,18,,8.0,True,False,False,,0.0,
9655,1251,43,,0.0,True,False,False,,0.0,
9655,1251,31,,0.0,True,False,False,,0.0,
9662,1252,4,1.0,58.0,False,False,False,0,25.0,5193.291
9662,1252,55,2.0,58.0,False,False,False,5.832,18.0,5199.123
9662,1252,16,3.0,58.0,False,False,False,31.928,15.0,5225.219
9662,1252,44,4.0,58.0,False,False,False,36.483,12.0,5229.774
9662,1252,63,5.0,58.0,False,False,False,37.538,10.0,5230.829
9662,1252,1,6.0,58.0,False,False,False,49.847,8.0,5243.138
9662,1252,10,7.0,58.0,False,False,False,72.56,6.0,5265.851
9662,1252,27,8.0,58.0,False,False,False,75.554,4.0,5268.845
9662,1252,14,9.0,58.0,False,False,False,82.373,2.0,5275.664
9662,1252,81,10.0,58.0,False,False,False,83.821,1.0,5277.112
9662,1252,23,11.0,57.0,False,False,False,+1 LAP,0.0,
9662,1252,22,12.0,57.0,False,False,False,+1 LAP,0.0,
9662,1252,24,13.0,57.0,False,False,False,+1 LAP,0.0,
9662,1252,18,14.0,57.0,False,False,False,+1 LAP,0.0,
9662,1252,61,15.0,57.0,False,False,False,+1 LAP,0.0,
9662,1252,20,16.0,57.0,False,False,False,+1 LAP,0.0,
9662,1252,30,17.0,55.0,True,False,False,,0.0,
9662,1252,77,,30.0,True,False,False,,0.0,
9662,1252,43,,26.0,True,False,False,,0.0,
9662,1252,11,,0.0,True,False,False,,0.0,
9693,1254,4,1.0,57.0,False,False,False,0.0,25.0,6126.304
9693,1254,1,2.0,57.0,False,False,False,0.895,18.0,6127.199
9693,1254,63,3.0,57.0,False,False,False,8.481,15.0,6134.785
9693,1254,12,4.0,57.0,False,False,False,10.135,12.0,6136.439
9693,1254,23,5.0,57.0,False,False,False,12.773,10.0,6139.077
9693,1254,18,6.0,57.0,False,False,False,17.413,8.0,6143.717
9693,1254,27,7.0,57.0,False,False,False,18.423,6.0,6144.727
9693,1254,16,8.0,57.0,False,False,False,19.826,4.0,6146.13
9693,1254,81,9.0,57.0,False,False,False,20.448,2.0,6146.752
9693,1254,44,10.0,57.0,False,False,False,22.473,1.0,6148.777
9693,1254,10,11.0,57.0,False,False,False,26.502,0.0,6152.806
9693,1254,22,12.0,57.0,False,False,False,29.884,0.0,6156.188
9693,1254,31,13.0,57.0,False,False,False,33.161,0.0,6159.465
9693,1254,87,14.0,57.0,False,False,False,40.351,0.0,6166.655
9693,1254,30,,46.0,True,False,False,,0.0,
9693,1254,5,,45.0,True,False,False,,0.0,
9693,1254,14,,32.0,True,False,False,,0.0,
9693,1254,55,,0.0,True,False,False,,0.0,
9693,1254,7,,0.0,True,False,False,,0.0,
9693,1254,6,,0.0,False,True,False,,0.0,
9998,1255,81,1.0,56.0,False,False,False,0,25.0,5455.026
9998,1255,4,2.0,56.0,False,False,False,9.748,18.0,5464.774
9998,1255,63,3.0,56.0,False,False,False,11.097,15.0,5466.123
9998,1255,1,4.0,56.0,False,False,False,16.656,12.0,5471.682
9998,1255,31,5.0,56.0,False,False,False,49.969,10.0,5504.995
9998,1255,12,6.0,56.0,False,False,False,53.748,8.0,5508.774
9998,1255,23,7.0,56.0,False,False,False,56.321,6.0,5511.347
9998,1255,87,8.0,56.0,False,False,False,61.303,4.0,5516.329
9998,1255,18,9.0,56.0,False,False,False,70.204,2.0,5525.23
9998,1255,55,10.0,56.0,False,False,False,76.387,1.0,5531.413
9998,1255,6,11.0,56.0,False,False,False,78.875,0.0,5533.901
9998,1255,30,12.0,56.0,False,False,False,81.147,0.0,5536.173
9998,1255,7,13.0,56.0,False,False,False,88.401,0.0,5543.427
9998,1255,5,14.0,55.0,False,False,False,+1 LAP,0.0,
9998,1255,27,15.0,55.0,False,False,False,+1 LAP,0.0,
9998,1255,22,16.0,55.0,False,False,False,+1 LAP,0.0,
9998,1255,14,,4.0,True,False,False,,0.0,
9998,1255,16,,,False,False,True,,0.0,
9998,1255,44,,,False,False,True,,0.0,
9998,1255,10,,,False,False,True,,0.0,
10006,1256,1,1.0,53.0,False,False,False,0,25.0,4926.983
10006,1256,4,2.0,53.0,False,False,False,1.423,18.0,4928.406
10006,1256,81,3.0,53.0,False,False,False,2.129,15.0,4929.112
10006,1256,16,4.0,53.0,False,False,False,16.097,12.0,4943.08
10006,1256,63,5.0,53.0,False,False,False,17.362,10.0,4944.345
10006,1256,12,6.0,53.0,False,False,False,18.671,8.0,4945.654
10006,1256,44,7.0,53.0,False,False,False,29.182,6.0,4956.165
10006,1256,6,8.0,53.0,False,False,False,37.134,4.0,4964.117
10006,1256,23,9.0,53.0,False,False,False,40.367,2.0,4967.35
10006,1256,87,10.0,53.0,False,False,False,54.529,1.0,4981.512
10006,1256,14,11.0,53.0,False,False,False,57.333,0.0,4984.316
10006,1256,22,12.0,53.0,False,False,False,58.401,0.0,4985.384
10006,1256,10,13.0,53.0,False,False,False,62.122,0.0,4989.105
10006,1256,55,14.0,53.0,False,False,False,74.129,0.0,5001.112
10006,1256,7,15.0,53.0,False,False,False,81.314,0.0,5008.297
10006,1256,27,16.0,53.0,False,False,False,81.957,0.0,5008.94
10006,1256,30,17.0,53.0,False,False,False,82.734,0.0,5009.717
10006,1256,31,18.0,53.0,False,False,False,83.438,0.0,5010.421
10006,1256,5,19.0,53.0,False,False,False,83.897,0.0,5010.88
10006,1256,18,20.0,52.0,False,False,False,+1 LAP,0.0,
10014,1257,81,1.0,57.0,False,False,False,0.0,25.0,5739.435
10014,1257,63,2.0,57.0,False,False,False,15.499,18.0,5754.934
10014,1257,4,3.0,57.0,False,False,False,16.273,15.0,5755.708
10014,1257,16,4.0,57.0,False,False,False,19.679,12.0,5759.114
10014,1257,44,5.0,57.0,False,False,False,27.993,10.0,5767.428
10014,1257,1,6.0,57.0,False,False,False,34.395,8.0,5773.83
10014,1257,10,7.0,57.0,False,False,False,36.002,6.0,5775.437
10014,1257,31,8.0,57.0,False,False,False,44.244,4.0,5783.679
10014,1257,22,9.0,57.0,False,False,False,45.061,2.0,5784.496
10014,1257,87,10.0,57.0,False,False,False,47.594,1.0,5787.029
10014,1257,12,11.0,57.0,False,False,False,48.016,0.0,5787.451
10014,1257,23,12.0,57.0,False,False,False,48.839,0.0,5788.274
10014,1257,6,13.0,57.0,False,False,False,56.314,0.0,5795.749
10014,1257,7,14.0,57.0,False,False,False,57.806,0.0,5797.241
10014,1257,14,15.0,57.0,False,False,False,60.34,0.0,5799.775
10014,1257,30,16.0,57.0,False,False,False,64.435,0.0,5803.87
10014,1257,18,17.0,57.0,False,False,False,65.489,0.0,5804.924
10014,1257,5,18.0,57.0,False,False,False,66.872,0.0,5806.307
10014,1257,55,,45.0,True,False,False,,0.0,
10014,1257,27,,,False,False,True,,0.0,
10022,1258,81,1.0,50.0,False,False,False,0,25.0,4866.758
10022,1258,1,2.0,50.0,False,False,False,2.843,18.0,4869.601
10022,1258,16,3.0,50.0,False,False,False,8.104,15.0,4874.862
10022,1258,4,4.0,50.0,False,False,False,9.196,12.0,4875.954
10022,1258,63,5.0,50.0,False,False,False,27.236,10.0,4893.994
10022,1258,12,6.0,50.0,False,False,False,34.688,8.0,4901.446
10022,1258,44,7.0,50.0,False,False,False,39.073,6.0,4905.831
10022,1258,55,8.0,50.0,False,False,False,64.63,4.0,4931.388
10022,1258,23,9.0,50.0,False,False,False,66.515,2.0,4933.273
10022,1258,6,10.0,50.0,False,False,False,67.091,1.0,4933.849
10022,1258,14,11.0,50.0,False,False,False,75.917,0.0,4942.675
10022,1258,30,12.0,50.0,False,False,False,78.451,0.0,4945.209
10022,1258,87,13.0,50.0,False,False,False,79.194,0.0,4945.952
10022,1258,31,14.0,50.0,False,False,False,99.723,0.0,4966.481
10022,1258,27,15.0,49.0,False,False,False,+1 LAP,0.0,
10022,1258,18,16.0,49.0,False,False,False,+1 LAP,0.0,
10022,1258,7,17.0,49.0,False,False,False,+1 LAP,0.0,
10022,1258,5,18.0,49.0,False,False,False,+1 LAP,0.0,
10022,1258,22,,1.0,True,False,False,,0.0,
10022,1258,10,,0.0,True,False,False,,0.0,
10033,1259,81,1.0,57.0,False,False,False,0,25.0,5331.587
10033,1259,4,2.0,57.0,False,False,False,4.63,18.0,5336.217
10033,1259,63,3.0,57.0,False,False,False,37.644,15.0,5369.231
10033,1259,1,4.0,57.0,False,False,False,39.956,12.0,5371.543
10033,1259,23,5.0,57.0,False,False,False,48.067,10.0,5379.654
10033,1259,12,6.0,57.0,False,False,False,55.502,8.0,5387.089
10033,1259,16,7.0,57.0,False,False,False,57.036,6.0,5388.623
10033,1259,44,8.0,57.0,False,False,False,60.186,4.0,5391.773
10033,1259,55,9.0,57.0,False,False,False,60.577,2.0,5392.164
10033,1259,22,10.0,57.0,False,False,False,74.434,1.0,5406.021
10033,1259,6,11.0,57.0,False,False,False,74.602,0.0,5406.189
10033,1259,31,12.0,57.0,False,False,False,82.006,0.0,5413.593
10033,1259,10,13.0,57.0,False,False,False,90.445,0.0,5422.032
10033,1259,27,14.0,56.0,False,False,False,+1 LAP,0.0,
10033,1259,14,15.0,56.0,False,False,False,+1 LAP,0.0,
10033,1259,18,16.0,56.0,False,False,False,+1 LAP,0.0,
10033,1259,30,,36.0,True,False,False,,0.0,
10033,1259,5,,30.0,True,False,False,,0.0,
10033,1259,87,,27.0,True,False,False,,0.0,
10033,1259,7,,0.0,True,False,False,,0.0,
9987,1260,1,1.0,63.0,False,False,False,0.0,25.0,5493.199
9987,1260,4,2.0,63.0,False,False,False,6.109,18.0,5499.308
9987,1260,81,3.0,63.0,False,False,False,12.956,15.0,5506.155
9987,1260,44,4.0,63.0,False,False,False,14.356,12.0,5507.555
9987,1260,23,5.0,63.0,False,False,False,17.945,10.0,5511.144
9987,1260,16,6.0,63.0,False,False,False,20.774,8.0,5513.973
9987,1260,63,7.0,63.0,False,False,False,22.034,6.0,5515.233
9987,1260,55,8.0,63.0,False,False,False,22.898,4.0,5516.097
9987,1260,6,9.0,63.0,False,False,False,23.586,2.0,5516.785
9987,1260,22,10.0,63.0,False,False,False,26.446,1.0,5519.645
9987,1260,14,11.0,63.0,False,False,False,27.25,0.0,5520.449
9987,1260,27,12.0,63.0,False,False,False,30.296,0.0,5523.495
9987,1260,10,13.0,63.0,False,False,False,31.424,0.0,5524.623
9987,1260,30,14.0,63.0,False,False,False,32.511,0.0,5525.71
9987,1260,18,15.0,63.0,False,False,False,32.993,0.0,5526.192
9987,1260,43,16.0,63.0,False,False,False,33.411,0.0,5526.61
9987,1260,87,17.0,63.0,False,False,False,33.808,0.0,5527.007
9987,1260,5,18.0,63.0,False,False,False,38.572,0.0,5531.771
9987,1260,12,,44.0,True,False,False,,0.0,
9987,1260,31,,27.0,True,False,False,,0.0,
9979,1261,4,1.0,78.0,False,False,False,0,25.0,6033.843
9979,1261,16,2.0,78.0,False,False,False,3.131,18.0,6036.974
9979,1261,81,3.0,78.0,False,False,False,3.658,15.0,6037.501
9979,1261,1,4.0,78.0,False,False,False,20.572,12.0,6054.415
9979,1261,44,5.0,78.0,False,False,False,51.387,10.0,6085.23
9979,1261,6,6.0,77.0,False,False,False,+1 LAP,8.0,
9979,1261,31,7.0,77.0,False,False,False,+1 LAP,6.0,
9979,1261,30,8.0,77.0,False,False,False,+1 LAP,4.0,
9979,1261,23,9.0,76.0,False,False,False,+2 LAPS,2.0,
9979,1261,55,10.0,76.0,False,False,False,+2 LAPS,1.0,
9979,1261,63,11.0,76.0,False,False,False,+2 LAPS,0.0,
9979,1261,87,12.0,76.0,False,False,False,+2 LAPS,0.0,
9979,1261,43,13.0,76.0,False,False,False,+2 LAPS,0.0,
9979,1261,5,14.0,76.0,False,False,False,+2 LAPS,0.0,
9979,1261,18,15.0,76.0,False,False,False,+2 LAPS,0.0,
9979,1261,27,16.0,76.0,False,False,False,+2 LAPS,0.0,
9979,1261,22,17.0,76.0,False,False,False,+2 LAPS,0.0,
9979,1261,12,18.0,75.0,False,False,False,+3 LAPS,0.0,
9979,1261,14,,36.0,True,False,False,,0.0,
9979,1261,10,,7.0,True,False,False,,0.0,
9971,1262,81,1.0,66.0,False,False,False,0.0,25.0,5577.375
9971,1262,4,2.0,66.0,False,False,False,2.471,18.0,5579.846
9971,1262,16,3.0,66.0,False,False,False,10.455,15.0,5587.83
9971,1262,63,4.0,66.0,False,False,False,11.359,12.0,5588.734
9971,1262,27,5.0,66.0,False,False,False,13.648,10.0,5591.023
9971,1262,44,6.0,66.0,False,False,False,15.508,8.0,5592.883
9971,1262,6,7.0,66.0,False,False,False,16.022,6.0,5593.397
9971,1262,10,8.0,66.0,False,False,False,17.882,4.0,5595.257
9971,1262,14,9.0,66.0,False,False,False,21.564,2.0,5598.939
9971,1262,1,10.0,66.0,False,False,False,21.826,1.0,5599.201
9971,1262,30,11.0,66.0,False,False,False,25.532,0.0,5602.907
9971,1262,5,12.0,66.0,False,False,False,25.996,0.0,5603.371
9971,1262,22,13.0,66.0,False,False,False,28.822,0.0,5606.197
9971,1262,55,14.0,66.0,False,False,False,29.309,0.0,5606.684
9971,1262,43,15.0,66.0,False,False,False,31.381,0.0,5608.756
9971,1262,31,16.0,66.0,False,False,False,32.197,0.0,5609.572
9971,1262,87,17.0,66.0,False,False,False,37.065,0.0,5614.44
9971,1262,12,,53.0,True,False,False,,0.0,
9971,1262,23,,27.0,True,False,False,,0.0,
9963,1263,63,1.0,70.0,False,False,False,0,25.0,5512.688
9963,1263,1,2.0,70.0,False,False,False,0.228,18.0,5512.916
9963,1263,12,3.0,70.0,False,False,False,1.014,15.0,5513.702
9963,1263,81,4.0,70.0,False,False,False,2.109,12.0,5514.797
9963,1263,16,5.0,70.0,False,False,False,3.442,10.0,5516.13
9963,1263,44,6.0,70.0,False,False,False,10.713,8.0,5523.401
9963,1263,14,7.0,70.0,False,False,False,10.972,6.0,5523.66
9963,1263,27,8.0,70.0,False,False,False,15.364,4.0,5528.052
9963,1263,31,9.0,69.0,False,False,False,+1 LAP,2.0,
9963,1263,55,10.0,69.0,False,False,False,+1 LAP,1.0,
9963,1263,87,11.0,69.0,False,False,False,+1 LAP,0.0,
9963,1263,22,12.0,69.0,False,False,False,+1 LAP,0.0,
9963,1263,43,13.0,69.0,False,False,False,+1 LAP,0.0,
9963,1263,5,14.0,69.0,False,False,False,+1 LAP,0.0,
9963,1263,10,15.0,69.0,False,False,False,+1 LAP,0.0,
9963,1263,6,16.0,69.0,False,False,False,+1 LAP,0.0,
9963,1263,18,17.0,69.0,False,False,False,+1 LAP,0.0,
9963,1263,4,18.0,66.0,True,False,False,,0.0,
9963,1263,30,,53.0,True,False,False,,0.0,
9963,1263,23,,46.0,True,False,False,,0.0,
9955,1264,4,1.0,70.0,False,False,False,0,25.0,5027.693
9955,1264,81,2.0,70.0,False,False,False,2.695,18.0,5030.388
9955,1264,16,3.0,70.0,False,False,False,19.82,15.0,5047.513
9955,1264,44,4.0,70.0,False,False,False,29.02,12.0,5056.713
9955,1264,63,5.0,70.0,False,False,False,62.396,10.0,5090.089
9955,1264,30,6.0,70.0,False,False,False,67.754,8.0,5095.447
9955,1264,14,7.0,69.0,False,False,False,+1 LAP,6.0,
9955,1264,5,8.0,69.0,False,False,False,+1 LAP,4.0,
9955,1264,27,9.0,69.0,False,False,False,+1 LAP,2.0,
9955,1264,31,10.0,69.0,False,False,False,+1 LAP,1.0,
9955,1264,87,11.0,69.0,False,False,False,+1 LAP,0.0,
9955,1264,6,12.0,69.0,False,False,False,+1 LAP,0.0,
9955,1264,10,13.0,69.0,False,False,False,+1 LAP,0.0,
9955,1264,18,14.0,69.0,False,False,False,+1 LAP,0.0,
9955,1264,43,15.0,69.0,False,False,False,+1 LAP,0.0,
9955,1264,22,16.0,68.0,False,False,False,+2 LAPS,0.0,
9955,1264,23,,15.0,True,False,False,,0.0,
9955,1264,1,,0.0,True,False,False,,0.0,
9955,1264,12,,0.0,True,False,False,,0.0,
9955,1264,55,,0.0,False,True,False,,0.0,
9947,1277,4,1.0,52.0,False,False,False,0,25.0,5835.735
9947,1277,81,2.0,52.0,False,False,False,6.812,18.0,5842.547
9947,1277,27,3.0,52.0,False,False,False,34.742,15.0,5870.477
9947,1277,44,4.0,52.0,False,False,False,39.812,12.0,5875.547
9947,1277,1,5.0,52.0,False,False,False,56.781,10.0,5892.516
9947,1277,10,6.0,52.0,False,False,False,59.857,8.0,5895.592
9947,1277,18,7.0,52.0,False,False,False,60.603,6.0,5896.338
9947,1277,23,8.0,52.0,False,False,False,64.135,4.0,5899.87
9947,1277,14,9.0,52.0,False,False,False,65.858,2.0,5901.593
9947,1277,63,10.0,52.0,False,False,False,70.674,1.0,5906.409
9947,1277,87,11.0,52.0,False,False,False,72.095,0.0,5907.83
9947,1277,55,12.0,52.0,False,False,False,76.592,0.0,5912.327
9947,1277,31,13.0,52.0,False,False,False,77.301,0.0,5913.036
9947,1277,16,14.0,52.0,False,False,False,84.477,0.0,5920.212
9947,1277,22,15.0,51.0,False,False,False,+1 LAP,0.0,
9947,1277,12,,23.0,True,False,False,,0.0,
9947,1277,6,,17.0,True,False,False,,0.0,
9947,1277,5,,3.0,True,False,False,,0.0,
9947,1277,30,,0.0,True,False,False,,0.0,
9947,1277,43,,0.0,False,True,False,,0.0,
9939,1265,81,1.0,44.0,False,False,False,0,25.0,5122.601
9939,1265,4,2.0,44.0,False,False,False,3.415,18.0,5126.016
9939,1265,16,3.0,44.0,False,False,False,20.185,15.0,5142.786
9939,1265,1,4.0,44.0,False,False,False,21.731,12.0,5144.332
9939,1265,63,5.0,44.0,False,False,False,34.863,10.0,5157.464
9939,1265,23,6.0,44.0,False,False,False,39.926,8.0,5162.527
9939,1265,44,7.0,44.0,False,False,False,40.679,6.0,5163.28
9939,1265,30,8.0,44.0,False,False,False,52.033,4.0,5174.634
9939,1265,5,9.0,44.0,False,False,False,56.434,2.0,5179.035
9939,1265,10,10.0,44.0,False,False,False,72.714,1.0,5195.315
9939,1265,87,11.0,44.0,False,False,False,73.145,0.0,5195.746
9939,1265,27,12.0,44.0,False,False,False,73.628,0.0,5196.229
9939,1265,22,13.0,44.0,False,False,False,75.395,0.0,5197.996
9939,1265,18,14.0,44.0,False,False,False,79.831,0.0,5202.432
9939,1265,31,15.0,44.0,False,False,False,86.063,0.0,5208.664
9939,1265,12,16.0,44.0,False,False,False,86.721,0.0,5209.322
9939,1265,14,17.0,44.0,False,False,False,87.924,0.0,5210.525
9939,1265,55,18.0,44.0,False,False,False,92.024,0.0,5214.625
9939,1265,43,19.0,44.0,False,False,False,95.25,0.0,5217.851
9939,1265,6,20.0,43.0,False,False,False,+1 LAP,0.0,
9928,1266,4,1.0,70.0,False,False,False,0,25.0,5721.231
9928,1266,81,2.0,70.0,False,False,False,0.698,18.0,5721.929
9928,1266,63,3.0,70.0,False,False,False,21.916,15.0,5743.147
9928,1266,16,4.0,70.0,False,False,False,42.56,12.0,5763.791
9928,1266,14,5.0,70.0,False,False,False,59.04,10.0,5780.271
9928,1266,5,6.0,70.0,False,False,False,66.169,8.0,5787.4
9928,1266,18,7.0,70.0,False,False,False,68.174,6.0,5789.405
9928,1266,30,8.0,70.0,False,False,False,69.451,4.0,5790.682
9928,1266,1,9.0,70.0,False,False,False,72.645,2.0,5793.876
9928,1266,12,10.0,69.0,False,False,False,+1 LAP,1.0,
9928,1266,6,11.0,69.0,False,False,False,+1 LAP,0.0,
9928,1266,44,12.0,69.0,False,False,False,+1 LAP,0.0,
9928,1266,27,13.0,69.0,False,False,False,+1 LAP,0.0,
9928,1266,55,14.0,69.0,False,False,False,+1 LAP,0.0,
9928,1266,23,15.0,69.0,False,False,False,+1 LAP,0.0,
9928,1266,31,16.0,69.0,False,False,False,+1 LAP,0.0,
9928,1266,22,17.0,69.0,False,False,False,+1 LAP,0.0,
9928,1266,43,18.0,69.0,False,False,False,+1 LAP,0.0,
9928,1266,10,19.0,69.0,False,False,False,+1 LAP,0.0,
9928,1266,87,,48.0,True,False,False,,0.0,
9920,1267,81,1.0,72.0,False,False,False,0.0,25.0,5909.849
9920,1267,1,2.0,72.0,False,False,False,1.271,18.0,5911.12
9920,1267,6,3.0,72.0,False,False,False,3.233,15.0,5913.082
9920,1267,63,4.0,72.0,False,False,False,5.654,12.0,5915.503
9920,1267,23,5.0,72.0,False,False,False,6.327,10.0,5916.176
9920,1267,87,6.0,72.0,False,False,False,9.044,8.0,5918.893
9920,1267,18,7.0,72.0,False,False,False,9.497,6.0,5919.346
9920,1267,14,8.0,72.0,False,False,False,11.709,4.0,5921.558
9920,1267,22,9.0,72.0,False,False,False,13.597,2.0,5923.446
9920,1267,31,10.0,72.0,False,False,False,14.063,1.0,5923.912
9920,1267,43,11.0,72.0,False,False,False,14.511,0.0,5924.36
9920,1267,30,12.0,72.0,False,False,False,17.063,0.0,5926.912
9920,1267,55,13.0,72.0,False,False,False,17.376,0.0,5927.225
9920,1267,27,14.0,72.0,False,False,False,19.725,0.0,5929.574
9920,1267,5,15.0,72.0,False,False,False,21.565,0.0,5931.414
9920,1267,12,16.0,72.0,False,False,False,22.029,0.0,5931.878
9920,1267,10,17.0,72.0,False,False,False,23.629,0.0,5933.478
9920,1267,4,18.0,64.0,True,False,False,,0.0,
9920,1267,16,,52.0,True,False,False,,0.0,
9920,1267,44,,22.0,True,False,False,,0.0,
9912,1268,1,1.0,53.0,False,False,False,0,25.0,4404.325
9912,1268,4,2.0,53.0,False,False,False,19.207,18.0,4423.532
9912,1268,81,3.0,53.0,False,False,False,21.351,15.0,4425.676
9912,1268,16,4.0,53.0,False,False,False,25.624,12.0,4429.949
9912,1268,63,5.0,53.0,False,False,False,32.881,10.0,4437.206
9912,1268,44,6.0,53.0,False,False,False,37.449,8.0,4441.774
9912,1268,23,7.0,53.0,False,False,False,50.537,6.0,4454.862
9912,1268,5,8.0,53.0,False,False,False,58.484,4.0,4462.809
9912,1268,12,9.0,53.0,False,False,False,59.762,2.0,4464.087
9912,1268,6,10.0,53.0,False,False,False,63.891,1.0,4468.216
9912,1268,55,11.0,53.0,False,False,False,64.469,0.0,4468.794
9912,1268,87,12.0,53.0,False,False,False,79.288,0.0,4483.613
9912,1268,22,13.0,53.0,False,False,False,80.701,0.0,4485.026
9912,1268,30,14.0,53.0,False,False,False,82.351,0.0,4486.676
9912,1268,31,15.0,52.0,False,False,False,+1 LAP,0.0,
9912,1268,10,16.0,52.0,False,False,False,+1 LAP,0.0,
9912,1268,43,17.0,52.0,False,False,False,+1 LAP,0.0,
9912,1268,18,18.0,52.0,False,False,False,+1 LAP,0.0,
9912,1268,14,,24.0,True,False,False,,0.0,
9912,1268,27,,0.0,False,True,False,,0.0,
9904,1269,1,1.0,51.0,False,False,False,0,25.0,5606.408
9904,1269,63,2.0,51.0,False,False,False,14.609,18.0,5621.017
9904,1269,55,3.0,51.0,False,False,False,19.199,15.0,5625.607
9904,1269,12,4.0,51.0,False,False,False,21.76,12.0,5628.168
9904,1269,30,5.0,51.0,False,False,False,33.29,10.0,5639.698
9904,1269,22,6.0,51.0,False,False,False,33.808,8.0,5640.216
9904,1269,4,7.0,51.0,False,False,False,34.227,6.0,5640.635
9904,1269,44,8.0,51.0,False,False,False,36.31,4.0,5642.718
9904,1269,16,9.0,51.0,False,False,False,36.774,2.0,5643.182
